playerName,yearsOfData,AVGSGAPP,AVGSGPutting,AVGSGOffTee,AVGSGAGR,Scrambling%,BirdieOrBetter%,GreensInRegulation%,ScoringAverage,AvgDrivingDistance,Par3ScoringAvg,Prox175to200,recentFormScore
Marco Penge,1,-0.555,-0.496,0.82,-0.947,0.5326,0.1984,0.6349,72.791,314.9,3.2,27.88506896551724,-1.051
Tom Kim,4,0.2671354166666666,-0.10017708333333335,-0.077125,0.20459375000000002,0.5975427083333332,0.21567499999999998,0.6545968750000001,70.956125,299.321875,3.0878124999999996,34.26228678098343,-0.185
Jeremy Paul,1,-0.285,0.023,-0.102,-0.182,0.6083,0.2192,0.6914,71.001,304.9,3.03,37.551923076923075,
Patrick Fishburn,3,0.039034482758620696,0.2328275862068966,0.21295402298850574,-0.10771264367816093,0.5728459770114942,0.2171574712643678,0.7183298850574713,71.17956321839081,307.1850574712643,3.0382758620689656,36.24075771547275,-0.862
Zac Blair,3,0.1562716049382716,-0.11693827160493829,-0.28572839506172837,0.3716913580246914,0.6062493827160494,0.2206148148148148,0.674295061728395,70.9290987654321,285.3753086419753,3.0149382716049384,37.38012541690369,
Marcelo Rozo,1,-0.683,-2.126,-0.4650000000000001,-0.114,0.5377000000000001,0.1928,0.6536,73.396,288.5,3.06,33.267857142857146,-2.809
Austin Smotherman,4,0.72222,-0.39426000000000005,0.28016,0.57686,0.6014480000000001,0.22620000000000004,0.7146560000000002,71.04348,301.19200000000006,3.0138000000000007,31.110548392721235,1.076
Adam Schenk,5,-0.29069,-0.11029999999999998,0.0009200000000000072,-0.22122,0.584646,0.212562,0.6487489999999999,71.57943,303.36600000000004,3.0533999999999994,35.054451538935034,-1.611
Viktor Hovland,5,0.77916,0.08018,0.18105,0.7495999999999999,0.5889420000000001,0.238692,0.6691170000000002,70.33604000000001,303.26700000000005,3.032,29.57466635514379,0.666
Taylor Pendrith,5,0.54079,0.09082,0.42341999999999996,0.11512999999999998,0.592118,0.229354,0.6868219999999999,70.53362,311.777,3.0585,33.32252301720749,0.429
Joel Dahmen,5,0.4193199999999999,-0.41341999999999995,0.26297,0.27187999999999996,0.599325,0.21554299999999998,0.696898,71.07385,296.628,3.0699999999999994,32.573435942265014,0.252
Corey Conners,5,0.7481800000000001,-0.07561,0.4071600000000001,0.47502000000000005,0.5828300000000001,0.22205000000000003,0.698705,70.40685,299.36100000000005,3.0543,33.092129406076815,-0.06
Jeffrey Kang,1,-1.543,-0.637,-1.789,0.083,0.5729,0.1709,0.5897,73.306,301.2,3.04,31.328125,-2.18
Billy Horschel,4,-0.05563999999999999,0.31360000000000005,-0.08762000000000002,-0.07524000000000002,0.5961600000000001,0.21722800000000003,0.6629240000000001,70.7626,299.34000000000003,3.0222,35.59542006817199,-0.504
Chandler Phillips,3,-0.3370459770114942,0.17073563218390805,-0.21620689655172412,-0.20279310344827586,0.6204632183908046,0.21789770114942528,0.641687356321839,71.17068965517241,296.9620689655173,3.042758620689655,34.247636608000306,-0.99
Beau Hossler,5,-0.06586000000000003,0.38411,-0.10687,-0.38554000000000005,0.6227410000000001,0.225351,0.663192,70.88706,302.77799999999996,3.0107,36.38804209774327,0.992
Jordan Smith,1,0.311,-0.183,0.436,0.143,0.5489999999999999,0.22500000000000003,0.7167,71.054,312.2,3.15,35.339921052631574,0.128
Pierceson Coody,3,0.43140229885057474,0.034425287356321846,0.5618275862068967,0.005505747126436785,0.5971666666666666,0.253416091954023,0.7131977011494253,70.69145977011495,312.4850574712644,3.048275862068966,34.35505143097643,0.428
Steven Fisk,2,0.46153846153846156,-0.36253846153846153,0.19884615384615384,0.08061538461538463,0.6002153846153846,0.22003846153846152,0.7051615384615385,71.05284615384616,309.7307692307692,3.1069230769230765,33.836320352897275,-0.641
Brooks Koepka,2,1.1672105263157893,-0.491157894736842,0.24552631578947368,0.7744210526315789,0.5837157894736842,0.23083684210526317,0.6937315789473685,70.80847368421051,310.0052631578947,3.127894736842105,31.91525391180655,0.822
Ben Griffin,4,0.5383854166666666,0.3478333333333333,0.00792708333333334,0.28414583333333343,0.6344270833333333,0.23619583333333333,0.6925291666666666,70.07883333333334,301.5635416666667,2.9935416666666668,34.179423306770616,0.134
Rasmus Neergaard-Petersen,1,0.171,-0.03,0.283,0.185,0.5217,0.22570000000000004,0.6806,71.713,299.8,3.06,33.00695833333334,0.142
Kris Ventura,2,-0.2063076923076923,0.4925384615384615,0.16723076923076924,-0.26699999999999996,0.6203692307692308,0.22802307692307694,0.6855769230769231,70.88876923076923,308.46923076923076,3.0561538461538458,34.53495512820513,0.487
Patrick Cantlay,5,0.8458,0.12791000000000002,0.35581,0.3606599999999999,0.6214479999999999,0.237534,0.686178,70.3854,304.45799999999997,3.0565,32.63111137723318,0.47
