playerName,yearsOfData,AVGSGAPP,AVGSGPutting,AVGSGOffTee,AVGSGAGR,Scrambling%,BirdieOrBetter%,GreensInRegulation%,ScoringAverage,AvgDrivingDistance,Par3ScoringAvg,Prox175to200,recentFormScore
Shane Lowry,5,0.77516,-0.015400000000000004,0.1666,0.60397,0.611494,0.213557,0.672369,70.32466,299.45599999999996,3.0391,30.96067486490529,0.731
Min Woo Lee,3,0.28006896551724136,0.10833333333333334,0.27879310344827585,-0.2797816091954023,0.5958402298850575,0.22386091954022988,0.6451666666666667,70.80945977011494,314.7942528735632,3.0745977011494254,34.21145211575628,1.265
Jacob Bridgeman,3,-0.025390804597701155,0.5325632183908046,-0.10571264367816091,0.009517241379310344,0.621019540229885,0.23827471264367817,0.6645011494252873,70.57709195402299,302.57126436781607,3.0302298850574716,34.14435622223768,1.168
Akshay Bhatia,4,0.42546875,0.28583333333333333,0.055489583333333335,0.4628541666666667,0.5875645833333333,0.2426,0.6727927083333333,70.53697916666667,299.9239583333333,3.0125000000000006,31.224856849985244,1.184
Daniel Berger,3,0.624735632183908,-0.19411494252873562,0.3392528735632184,0.43064367816091953,0.5949977011494253,0.21760804597701147,0.6913505747126436,70.63048275862069,302.28965517241375,3.085632183908046,32.67467790233884,0.32
Sungjae Im,5,0.21495000000000003,0.12372999999999999,0.3095,-0.5188,0.6173879999999999,0.22744,0.636688,70.62117,298.75100000000003,3.0681999999999996,34.62860713857127,0.167
Stephan Jaeger,5,0.2179,0.13733,-0.12332999999999997,0.06933,0.60379,0.230603,0.651851,70.95164,307.14000000000004,3.0397999999999996,33.48645796038128,0.021
Rickie Fowler,5,0.22855,0.1736,0.14875999999999998,0.10507,0.6242139999999999,0.22466899999999998,0.656535,70.64419,303.609,3.0203999999999995,33.91567203498999,0.993
Matt Fitzpatrick,5,0.47958999999999996,0.30774,0.16265,0.15464,0.6270169999999999,0.223252,0.6661579999999999,70.34236000000001,302.59599999999995,3.0119999999999996,34.86043253641702,1.465
Ricky Castillo,2,0.406076923076923,-0.0796923076923077,0.3041538461538461,-0.03923076923076923,0.6383307692307693,0.2274230769230769,0.6812538461538461,70.732,310.30769230769226,3.1138461538461537,36.402919507787885,-0.048
Ben Griffin,4,0.5454166666666667,0.3570520833333333,0.04058333333333334,0.2664895833333334,0.6361458333333334,0.23385208333333335,0.6877479166666667,70.05680208333332,301.7354166666667,2.995104166666667,34.22455924968584,0.238
Jason Dufner,2,-0.041923076923076924,-0.6982307692307691,-0.16515384615384615,0.043769230769230776,0.5673153846153846,0.20259999999999997,0.6723230769230769,71.93338461538461,296.94615384615383,3.1184615384615384,34.75314736696995,
John Parry,1,0.355,0.011,-0.028,0.351,0.6303,0.21809999999999996,0.7069,70.654,297.8,2.98,37.01346464646465,0.366
Gary Woodland,5,0.27087,0.052809999999999996,0.28155,0.35832,0.576862,0.21407400000000001,0.6714460000000001,70.72082999999999,314.57500000000005,3.0649999999999995,33.12381420877112,0.678
Rory McIlroy,5,1.24021,0.34456999999999993,0.7366699999999999,0.33693,0.636449,0.247219,0.6778710000000001,69.32046,322.658,3.0148,33.19818296448783,1.525
Si Woo Kim,5,1.10845,-0.32589,0.36206,0.47363999999999995,0.629006,0.232873,0.6664470000000001,70.36808,297.14099999999996,3.0295,29.781645491761648,1.13
Brian Campbell,2,-1.0871538461538461,0.17884615384615385,-0.9748461538461537,-0.16853846153846153,0.5819692307692308,0.20073076923076924,0.6029461538461538,71.7203846153846,279.04615384615386,3.088461538461538,34.01842918007806,-1.686
Johnny Keefer,1,0.343,-0.566,0.501,0.268,0.585,0.21930000000000002,0.7076,71.485,315.9,3.06,33.473183908045975,-0.223
Maverick McNealy,5,0.33935000000000004,0.42302,0.17451,0.07613,0.6112,0.230013,0.670243,70.30242,305.43699999999995,3.0467999999999993,35.011499559351726,0.778
Justin Thomas,5,0.7873300000000001,0.004040000000000029,0.10579,0.34895,0.599189,0.24161700000000003,0.650159,70.41032,307.174,3.0378,33.59795270479503,-0.132
Adam Scott,5,0.6172,0.08242000000000002,0.33022999999999997,0.23636,0.588134,0.225812,0.6682609999999999,70.48201,307.793,3.0501,34.67306824531821,1.069
Viktor Hovland,5,0.74301,0.06863,0.22035,0.69395,0.584427,0.239952,0.6710670000000001,70.35374,303.95700000000005,3.0395,29.753884800983666,0.348
Bud Cauley,3,0.5249540229885058,-0.06350574712643678,0.13686206896551723,0.31186206896551727,0.6225816091954024,0.21291149425287356,0.6707770114942528,70.64141379310345,300.935632183908,3.0436781609195402,32.17472077637824,0.064
Max McGreevy,4,0.1895641025641025,-0.20223076923076921,0.24621794871794872,0.006730769230769228,0.5738051282051282,0.2225025641025641,0.6783884615384616,71.0141923076923,296.5,3.054230769230769,34.69412531961457,0.191
Jordan Spieth,5,0.55377,0.12709,0.30600000000000005,0.11642999999999999,0.594784,0.22546700000000003,0.651528,70.39032999999999,306.9030000000001,3.0974,35.89530000435804,0.504
Austin Smotherman,4,0.4123200000000001,-0.37296000000000007,0.24536,0.40466,0.5869880000000002,0.22224000000000005,0.7002560000000002,71.29908,300.922,3.031800000000001,32.12401921325656,0.114
Christiaan Bezuidenhout,5,0.028,0.46146,-0.31856,0.09383000000000001,0.644706,0.208033,0.651927,70.62824,290.104,3.0639,34.26818116445034,0.734
Rasmus Neergaard-Petersen,1,0.006,-0.021,0.389,-0.135,0.5523,0.19440000000000002,0.6325,71.644,303.3,3.03,31.812098039215684,-0.015
Jon Rahm,2,1.3266923076923076,0.3455384615384615,0.5646153846153845,0.7195384615384615,0.6030923076923077,0.2541615384615384,0.708353846153846,69.25792307692308,315.5076923076923,2.9776923076923074,30.147871313195296,
Alex Smalley,5,0.49972999999999995,-0.07863999999999999,0.33468,0.13096,0.613135,0.23451,0.6940620000000001,70.59840999999999,306.15,3.0561,33.83375108798098,0.866
Adrien Saddier,1,-0.318,0.004,0.156,-0.332,0.5901,0.2009,0.6559999999999999,71.753,301.2,3.15,37.22844827586207,-0.314
Steven Fisk,2,0.5434615384615384,-0.3286153846153846,0.2687692307692308,0.11684615384615385,0.6035384615384615,0.21927692307692306,0.7037769230769231,70.89707692307692,309.9384615384615,3.088461538461538,34.400548746125665,-0.138
Robert MacIntyre,3,0.5162413793103449,0.34352873563218395,0.30644827586206896,0.0993448275862069,0.628132183908046,0.23099999999999998,0.672516091954023,70.11134482758621,303.18735632183905,3.0233333333333334,33.94375380720142,0.94
Brian Harman,5,0.22758000000000003,0.08979999999999999,-0.009449999999999993,0.11389,0.617247,0.213848,0.655887,70.72322,293.95099999999996,3.0427000000000004,32.82363270190384,-0.369
